id,created_at,favorite_count,favorited,is_quote_status,lang,retweet_count,source,text,truncated,entities_user_mentions_0_screen_name,entities_user_mentions_0_name,entities_user_mentions_0_id,entities_user_mentions_0_id_str,entities_user_mentions_0_indices_0,entities_user_mentions_0_indices_1,entities_user_mentions_1_screen_name,entities_user_mentions_1_name,entities_user_mentions_1_id,entities_user_mentions_1_id_str,entities_user_mentions_1_indices_0,entities_user_mentions_1_indices_1,entities_media_0_id,entities_media_0_id_str,entities_media_0_indices_0,entities_media_0_indices_1,entities_media_0_media_url,entities_media_0_media_url_https,entities_media_0_url,entities_media_0_display_url,entities_media_0_expanded_url,entities_media_0_type,entities_media_0_sizes_thumb_w,entities_media_0_sizes_thumb_h,entities_media_0_sizes_thumb_resize,entities_media_0_sizes_medium_w,entities_media_0_sizes_medium_h,entities_media_0_sizes_medium_resize,entities_media_0_sizes_small_w,entities_media_0_sizes_small_h,entities_media_0_sizes_small_resize,entities_media_0_sizes_large_w,entities_media_0_sizes_large_h,entities_media_0_sizes_large_resize,entities_media_0_source_status_id,entities_media_0_source_status_id_str,entities_media_0_source_user_id,entities_media_0_source_user_id_str,entities_user_mentions_2_screen_name,entities_user_mentions_2_name,entities_user_mentions_2_id,entities_user_mentions_2_id_str,entities_user_mentions_2_indices_0,entities_user_mentions_2_indices_1,entities_user_mentions_3_screen_name,entities_user_mentions_3_name,entities_user_mentions_3_id,entities_user_mentions_3_id_str,entities_user_mentions_3_indices_0,entities_user_mentions_3_indices_1,entities_urls_0_url,entities_urls_0_expanded_url,entities_urls_0_display_url,entities_urls_0_indices_0,entities_urls_0_indices_1,entities_hashtags_0_text,entities_hashtags_0_indices_0,entities_hashtags_0_indices_1,entities_hashtags_1_text,entities_hashtags_1_indices_0,entities_hashtags_1_indices_1,entities_user_mentions_4_screen_name,entities_user_mentions_4_name,entities_user_mentions_4_id,entities_user_mentions_4_id_str,entities_user_mentions_4_indices_0,entities_user_mentions_4_indices_1,entities_user_mentions_5_screen_name,entities_user_mentions_5_name,entities_user_mentions_5_id,entities_user_mentions_5_id_str,entities_user_mentions_5_indices_0,entities_user_mentions_5_indices_1,entities_user_mentions_6_screen_name,entities_user_mentions_6_name,entities_user_mentions_6_id,entities_user_mentions_6_id_str,entities_user_mentions_6_indices_0,entities_user_mentions_6_indices_1,entities_user_mentions_7_screen_name,entities_user_mentions_7_name,entities_user_mentions_7_id,entities_user_mentions_7_id_str,entities_user_mentions_7_indices_0,entities_user_mentions_7_indices_1,entities_urls_1_url,entities_urls_1_expanded_url,entities_urls_1_display_url,entities_urls_1_indices_0,entities_urls_1_indices_1,entities_hashtags_2_text,entities_hashtags_2_indices_0,entities_hashtags_2_indices_1,entities_hashtags_3_text,entities_hashtags_3_indices_0,entities_hashtags_3_indices_1,entities_hashtags_4_text,entities_hashtags_4_indices_0,entities_hashtags_4_indices_1,entities_hashtags_5_text,entities_hashtags_5_indices_0,entities_hashtags_5_indices_1,entities_hashtags_6_text,entities_hashtags_6_indices_0,entities_hashtags_6_indices_1,entities_hashtags_7_text,entities_hashtags_7_indices_0,entities_hashtags_7_indices_1,entities_hashtags_8_text,entities_hashtags_8_indices_0,entities_hashtags_8_indices_1,entities_hashtags_9_text,entities_hashtags_9_indices_0,entities_hashtags_9_indices_1,entities_hashtags_10_text,entities_hashtags_10_indices_0,entities_hashtags_10_indices_1,entities_hashtags_11_text,entities_hashtags_11_indices_0,entities_hashtags_11_indices_1
3.35e+16,Fri Feb 04 10:13:36 +0000 2011,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The #Sejnowski Lab homepage http://cnl.salk.edu/,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sejnowski,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457882087.0,Thu Nov 05 19:42:57 +0000 2009,0,False,False,zxx,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://bit.ly/3MyyaE,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3926413540.0,Sat Sep 12 02:50:06 +0000 2009,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Still at work on Friday night at 8 pm.  Loser!,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514855825.0,Mon Aug 24 16:00:45 +0000 2009,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""What is an assembly""
Talk: Highlights from the recent ""Dahlem"" conference on Dynamic Coordination",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486181417.0,Sun Aug 23 04:31:18 +0000 2009,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lakshminarayan Srinivasan-""Fast responses without false starts: dorsal anterior cingulate cortex-in simple reactive behavior""",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.31e+17,Tue Aug 11 01:30:49 +0000 2015,2,False,False,en,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@angadsandhu it was called meyer Zall clinic.  I think it's closed down.  I will find the founder and put u in touch.,False,angadsandhu,Angad Sandhu,17698300.0,17698300,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.82e+17,Sun Mar 29 17:53:33 +0000 2015,3,False,False,en,0,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">meerkatapp</a>",|LIVE NOW| #meerkat http://t.co/YUqODJOyrP,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/YUqODJOyrP,http://mrk.tv/1xMkTDa,mrk.tv/1xMkTDa,20.0,42.0,meerkat,11.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.79e+17,Sat Mar 21 21:24:16 +0000 2015,0,False,False,en,0,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">meerkatapp</a>",|LIVE NOW| #meerkat http://t.co/Dm7w0lTgKU,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/Dm7w0lTgKU,http://mrk.tv/1BjvhNq,mrk.tv/1BjvhNq,20.0,42.0,meerkat,11.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.75e+17,Tue Mar 10 21:24:35 +0000 2015,0,False,False,en,4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @reedalexander: Signed up 4 @Zain_Verjee's aKoma (@aKomanet) telling Africa's story—congrats @ZainVerjeeMedia! Sign up to contribute: ht…,False,reedalexander,Reed Alexander,27437080.0,27437080,3.0,17.0,Zain_Verjee,Zain Verjee,22568011.0,22568011,31.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.17e+17,Sat Jun 23 17:25:02 +0000 2012,2,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mjfair with karstin #weareback #backagain,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,weareback,20.0,30.0,backagain,31.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.16e+17,Fri Jun 22 01:35:37 +0000 2012,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",i hate highschool #:|,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.18e+17,Sun Sep 25 19:49:46 +0000 2011,0,False,False,en,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",chillin with ma gurrl karstin #thegoodlife #hurryup,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thegoodlife,30.0,42.0,hurryup,43.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.52e+16,Sun Jul 24 20:57:28 +0000 2011,0,False,False,en,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",check out this article! I made almost $350 today! http://t.co/Hk3G7Ti,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/Hk3G7Ti,http://ow.ly/5LnxK?gova,ow.ly/5LnxK?gova,50.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.49e+16,Sat Jul 23 23:28:31 +0000 2011,0,False,False,en,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",check,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.54e+16,Mon Jun 27 17:08:57 +0000 2011,0,False,False,en,0,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","sick on the day I finish grade ten, greeeaaaat.",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.78e+16,Mon Jun 06 19:25:06 +0000 2011,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",english class sucks,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.69e+16,Sat Jun 04 03:38:02 +0000 2011,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hha fucking right man,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846133227.0,Sun Jul 26 01:29:07 +0000 2009,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",is hanging with katti tonight.,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150784366.0,Sat Jun 13 05:22:07 +0000 2009,0,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","is going to miss my grandpa,:(",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.63e+17,Thu Feb 05 16:55:08 +0000 2015,1,False,False,en,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Too many birthdays today. So happy Birthday to Ronaldo, Neymar, Tevez and Januzaj. All born on the 5th of February. http://t.co/TZcVO4H3Dg",False,,,,,,,,,,,,,5.6338031216021094e+17,563380312160210945,116.0,138.0,http://pbs.twimg.com/media/B9GHaLPCEAEC_gV.jpg,https://pbs.twimg.com/media/B9GHaLPCEAEC_gV.jpg,http://t.co/TZcVO4H3Dg,pic.twitter.com/TZcVO4H3Dg,https://twitter.com/MutumbaSam/status/563380315612516352/photo/1,photo,150.0,150.0,crop,319.0,158.0,fit,319.0,158.0,fit,319.0,158.0,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53e+17,Mon Apr 07 20:54:13 +0000 2014,0,False,False,en,0,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",New O’ level curriculum finalised http://t.co/VahL4TfWAT via @newvisionwire,False,newvisionwire,The New Vision,56960258.0,56960258,61.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/VahL4TfWAT,http://www.newvision.co.ug/news/654286-new-o-level-curriculum-finalised.html,newvision.co.ug/news/654286-ne…,34.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.88e+17,Tue Oct 08 21:28:10 +0000 2013,0,False,False,en,2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@BristolianNews If anyone prefers a hard-copy they're still available from the @Tobacco_Factory (for now...),False,BristolianNews,Bristolian News,1120088725.0,1120088725,0.0,15.0,Tobacco_Factory,Tobacco Factory,192899652.0,192899652,79.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.08e+17,Wed May 30 23:45:50 +0000 2012,10,False,False,en,1,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",i can't believe i found this after reading trhis i am set! http://t.co/2ycFaf4q,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/2ycFaf4q,http://www.cnbc.com-articles79009.in?_May_2012,cnbc.com-articles79009.in/?_May_2012,59.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06e+17,Fri May 25 03:34:53 +0000 2012,0,False,False,en,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",i wouldn't normally believe this http://t.co/32DvTvwj,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/32DvTvwj,http://www.cnbc.com-articles69009.in?_May_2012,cnbc.com-articles69009.in/?_May_2012,33.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.05e+17,Wed May 23 07:04:29 +0000 2012,0,False,False,en,0,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",i wouldn't normally believe this http://t.co/nl2euwbW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/nl2euwbW,http://cnbc.com-articles.in/?Article=38663291_MAY2012,cnbc.com-articles.in/?Article=38663…,33.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.43e+17,Sat Dec 03 13:59:43 +0000 2011,0,False,False,en,0,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Ironman Gravity 2000 Inversion Table Reviews: List Price: $ 249.00 Price Item: $ 159.99 Save Cost :89.01 Compare... http://t.co/L0Y8gmGR,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/L0Y8gmGR,http://bit.ly/vNi9PW,bit.ly/vNi9PW,116.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42e+17,Thu Dec 01 01:54:25 +0000 2011,0,False,False,en,0,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Designers Edge L113 Watt Spring Mounted Power Worklight Portable: List Price: $ 164.00 Price Item: $ 43.74 Save ... http://t.co/XTbVYxhs,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/XTbVYxhs,http://bit.ly/vsX0i3,bit.ly/vsX0i3,116.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.41e+17,Mon Nov 28 14:00:52 +0000 2011,0,False,False,en,0,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Fitness by Cathe Starter Hand Grip (Pair) Reviews: List Price: Price Item: $ 6.99 Save Cost :-6.99 Compare Price... http://t.co/YLtmjSls,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/YLtmjSls,http://bit.ly/sBEOi1,bit.ly/sBEOi1,116.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4e+17,Sat Nov 26 01:36:14 +0000 2011,0,False,False,en,0,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Altus Athletic 32-Pound Dumbbell Set with Stand: List Price: $ 99.99 Price Item: $ 49.99 Save Cost :50 Compare P... http://t.co/loRgRbM9,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/loRgRbM9,http://bit.ly/tzjURs,bit.ly/tzjURs,116.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.39e+17,Wed Nov 23 13:49:26 +0000 2011,0,False,False,en,0,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Phoenix 99403 Power Stand II: List Price: $ 169.99 Price Item: $ 138.46 Save Cost :31.53 Compare Price item : Ph... http://t.co/v3vvJAZ5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/v3vvJAZ5,http://bit.ly/sEZqaC,bit.ly/sEZqaC,116.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.38e+17,Mon Nov 21 01:24:06 +0000 2011,0,False,False,en,0,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Treat Your Own Spinal Stenosis: List Price: $ 29.95 Price Item: $ 25.93 Save Cost :4.02 Compare Price item : Tre... http://t.co/9mZCCTdH,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/9mZCCTdH,http://bit.ly/uSfE7W,bit.ly/uSfE7W,116.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.35e+17,Thu Nov 10 18:38:25 +0000 2011,0,False,False,en,1,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Hospitalized for days but still considered an outpatient? It happens under #Medicare: http://t.co/FQzOow3P,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/FQzOow3P,http://abcn.ws/uAL2Cu,abcn.ws/uAL2Cu,86.0,106.0,Medicare,75.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.29e+17,Tue Oct 25 22:09:03 +0000 2011,1,False,False,en,1,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Two fed agencies asked to investigate 2 NIH #patient deaths following tainted transfusions:  http://t.co/19LtsZqe,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/19LtsZqe,http://abcn.ws/ua6qOi,abcn.ws/ua6qOi,93.0,113.0,patient,44.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.27e+17,Thu Oct 20 23:27:46 +0000 2011,4,False,False,en,9,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",A reason to get educated about #suicide ? 1 in 100 Americans made suicide plans in past year: http://t.co/p1uftcPN,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/p1uftcPN,http://abcn.ws/q2Y71J,abcn.ws/q2Y71J,94.0,114.0,suicide,31.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24e+17,Tue Oct 11 20:51:40 +0000 2011,0,False,False,en,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",#J.R. Martinez: #DWTS contestant's remarkable resilience after near-fatal #burns: http://t.co/xLgGWsK1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/xLgGWsK1,http://abcn.ws/mWm43x,abcn.ws/mWm43x,82.0,102.0,J,0.0,2.0,DWTS,16.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,burns,74.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.83e+17,Mon Dec 24 19:32:04 +0000 2012,33,False,False,en,7,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BAM: The Brain Activity Map is a national grand challenge to record from a million neurons wirelessly, scheduled to launch next year.",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17047862385.0,Fri Jun 25 22:25:59 +0000 2010,13,False,False,en,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Computational Neurobiology home page is at cnl_salk,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.68e+17,Fri Nov 20 11:04:53 +0000 2015,0,False,False,en,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @antidespondent: @ShivAroor They'll never be caught if someone looks for them in TN because this seems Kannada. Such machoism around men…,False,antidespondent,Amit MRA,1.3270852712554537e+18,1327085271255453699,3.0,18.0,ShivAroor,Shiv Aroor,139189823.0,139189823,20.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.21e+17,Wed Jan 08 01:54:19 +0000 2014,12,False,False,qme,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@AshutoshPrabhu http://t.co/ExYq5XFh3B,False,AshutoshPrabhu,Ashutosh Prabhu,1569684918.0,1569684918,0.0,15.0,,,,,,,4.2073518515226214e+17,420735185152262144,16.0,38.0,http://pbs.twimg.com/media/BdbAa_eCQAAogtg.jpg,https://pbs.twimg.com/media/BdbAa_eCQAAogtg.jpg,http://t.co/ExYq5XFh3B,pic.twitter.com/ExYq5XFh3B,https://twitter.com/PrabhuAkhilesh/status/420735185148067840/photo/1,photo,150.0,150.0,crop,168.0,300.0,fit,168.0,300.0,fit,168.0,300.0,fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.72e+17,Tue Aug 27 08:10:33 +0000 2013,0,False,False,en,0,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>",Earn 100% Commission watch this FREE Video to find out how http://t.co/R3b66A2y7Z,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/R3b66A2y7Z,http://linktrack.info/pureleverage100percentcommission,linktrack.info/pureleverage10…,59.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.71e+17,Sat Aug 24 21:15:06 +0000 2013,0,False,False,en,0,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Free Leads, Click on http://t.co/yYTcBwo1l6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/yYTcBwo1l6,http://linktrack.info/plsfunnel,linktrack.info/plsfunnel,21.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.44e+17,Wed Sep 16 13:40:36 +0000 2015,0,False,False,en,0,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire Inc.</a>",I’m ready to engage with my 1 new follower in the past day. I know them via http://t.co/ymHTuZMKbW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/ymHTuZMKbW,http://www.crowdfireapp.com/?r=td,crowdfireapp.com/?r=td,76.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.42e+17,Fri Sep 11 13:40:36 +0000 2015,0,False,False,en,0,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire Inc.</a>",How many followers do you get daily? 4 awesome new followers for me! Grow with http://t.co/ymHTuZMKbW,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://t.co/ymHTuZMKbW,http://www.crowdfireapp.com/?r=td,crowdfireapp.com/?r=td,79.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
