created_at,user_id,user_id_str,user_name,user_screen_name,user_location,user_description,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_geo_enabled,user_verified,user_statuses_count,user_is_translation_enabled,user_profile_background_color,user_profile_background_image_url,user_profile_background_image_url_https,user_profile_background_tile,user_profile_image_url,user_profile_image_url_https,user_profile_link_color,user_profile_sidebar_border_color,user_profile_sidebar_fill_color,user_profile_text_color,user_profile_use_background_image,user_has_extended_profile,user_default_profile,user_default_profile_image,user_translator_type
Thu Oct 01 20:38:53 +0000 2015,70337486,70337486,Jason Flaugh,iopsychguy,"San Diego, California ","Life’s too short not to enjoy all the flavors of life. Passion: Talent management, surveys, sustainability, branding, technology, chocolate",False,21458,22054,312,Mon Aug 31 07:26:13 +0000 2009,0,False,False,1512,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1727751040/website-9-20-2011_normal.jpg,https://pbs.twimg.com/profile_images/1727751040/website-9-20-2011_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,none
Mon Sep 16 03:53:07 +0000 2013,313814523,313814523,sheglitter,sheglittero,,,False,338,0,1,Thu Jun 09 07:55:37 +0000 2011,0,False,False,1127,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3757314707/fdd861f7af2732b0cf526d83f66ae90d_normal.jpeg,https://pbs.twimg.com/profile_images/3757314707/fdd861f7af2732b0cf526d83f66ae90d_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Wed Jul 03 09:36:03 +0000 2013,192536028,192536028,How to beat Acne,treat__acne,,"Latest info about acne treatment such as acne removal, acne cysts, acne facial, black acne treatment, acne remedies, acne system, laser treatment for acne ...",False,2848,2933,30,Sun Sep 19 12:43:25 +0000 2010,0,False,False,4084,False,081252,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1152255372/nothumb_normal.jpg,https://pbs.twimg.com/profile_images/1152255372/nothumb_normal.jpg,0084B4,C0DEED,DDEEF6,333333,True,False,False,False,none
Fri Sep 02 13:58:08 +0000 2022,38186171,38186171,Pierre Paperon,Pierre_Paperon,Thevet Saint Julien,"Blockchains, NFT, DAO , DeFi, Web3, metaverse + Ferme Royale du Berry (bambou, morilles, sanglier et H2 cryogénique)
https://t.co/ACEiDFUvuM",False,366124,79740,2662,Wed May 06 14:17:35 +0000 2009,257,True,False,6089,False,E6E6E6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/532827680253558786/8P-WsEJY_normal.jpeg,https://pbs.twimg.com/profile_images/532827680253558786/8P-WsEJY_normal.jpeg,3B94D9,B8B8B8,FFFFFF,000000,True,False,False,False,regular
Mon Mar 13 10:27:01 +0000 2023,102664666,102664666,Joey Fenny,joeyfenny,,,False,1473,141,10,Thu Jan 07 12:32:52 +0000 2010,313,False,False,356,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1601690987306242048/oLghpP7L_normal.jpg,https://pbs.twimg.com/profile_images/1601690987306242048/oLghpP7L_normal.jpg,3B94D9,000000,144F66,706770,True,True,False,False,none
Thu Jun 20 09:29:30 +0000 2019,1862439649,1862439649,Donne Martin,donne_martin,"Washington, D.C.","Tech Lead @Facebook. Large-scale systems, data analysis, open source, and snowboarding. Tweets are my own. https://t.co/yN4QW1Knic",False,32282,32513,604,Sat Sep 14 02:31:05 +0000 2013,3458,False,False,1501,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/527077729473028096/u6xhixW2_normal.jpeg,https://pbs.twimg.com/profile_images/527077729473028096/u6xhixW2_normal.jpeg,3B94D9,000000,000000,000000,False,False,False,False,none
Thu Jul 06 18:49:23 +0000 2017,3221753437,3221753437,restify,restifyjs,,,False,262,19,6,Wed May 20 18:45:00 +0000 2015,6,True,False,58,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/636033230378893312/AUuZro2V_normal.png,https://pbs.twimg.com/profile_images/636033230378893312/AUuZro2V_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Mon Apr 03 09:40:09 +0000 2023,386538440,386538440,Dalith Steiger,DalithSteiger,"Zürich, Schweiz",Co-Founder of #swisscognitive #cognitivevalley - all #Switzerland companies using #AI and #cognitive #technologies united in one network – Why Wait? Act Now!,False,119375,111268,926,Fri Oct 07 13:19:19 +0000 2011,28951,True,False,6047,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1072625676208037893/gv2wSyrJ_normal.jpg,https://pbs.twimg.com/profile_images/1072625676208037893/gv2wSyrJ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Wed Jun 08 14:29:03 +0000 2022,28369058,28369058,David Tareen,DavidTareen,"Raleigh, NC",David Tareen is responsible for AI at Pryon.,False,5808,6150,51,Thu Apr 02 16:33:18 +0000 2009,3779,True,False,13183,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/940618426384568322/PECB75BB_normal.jpg,https://pbs.twimg.com/profile_images/940618426384568322/PECB75BB_normal.jpg,1B95E0,86A4A6,A0C5C7,333333,True,True,False,False,none
Thu Mar 09 18:55:22 +0000 2023,100883962,100883962,bunnie,bunniestudios,,"Good at following directions. Bad at obeying rules.

Sponsor me on github: https://t.co/2tvC9KKsit

Trying out mastodon: @bunnie@treehouse.systems",False,25816,270,465,Fri Jan 01 02:27:13 +0000 2010,949,True,False,1107,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1663475495/bdot_only_normal.png,https://pbs.twimg.com/profile_images/1663475495/bdot_only_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Tue Jan 31 19:51:07 +0000 2023,292343271,292343271,Konstantinos Bousmalis,bousmalis,"London, England","Research Scientist at DeepMind, working on robotic learning @konstantinos@sigmoid.social",False,4071,745,80,Tue May 03 14:08:33 +0000 2011,2788,False,False,581,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1206605141803180032/38Pzns6-_normal.jpg,https://pbs.twimg.com/profile_images/1206605141803180032/38Pzns6-_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,none
Tue Apr 11 03:58:09 +0000 2023,555031989,555031989,Ronald van Loon,Ronald_vanLoon,The Netherlands,Helping data driven companies generate value•Top10Influencer #AI #BigData #DataScience #IoT #MachineLearning #Analytics #Cloud #5G,False,305688,173737,6059,Mon Apr 16 07:55:31 +0000 2012,296065,True,False,128751,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png,https://pbs.twimg.com/profile_images/1107936345769607169/sJKWJd7g_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Mon Mar 27 06:11:45 +0000 2023,18068926,18068926,Marcus Borba,marcusborba,,Global Thought Leader & Influencer: #AI #DataScience #MachineLearning #DeepLearning #IoT #BigData #Analytics #DigitalTransformation | #BBBT Member,False,40859,3196,2081,Fri Dec 12 03:32:44 +0000 2008,22257,True,False,40096,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/423471047/MarcusBorba_normal.jpg,https://pbs.twimg.com/profile_images/423471047/MarcusBorba_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,none
Thu Apr 06 09:16:09 +0000 2023,1482909673,1482909673,ETRA,ETRA_conference,,ETRA's vision is to bring together researchers across disciplines to advance eye tracking research and its application.,False,722,111,17,Tue Jun 04 18:05:11 +0000 2013,499,False,False,522,False,5E635F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1550867072091029505/NpbXYWbw_normal.jpg,https://pbs.twimg.com/profile_images/1550867072091029505/NpbXYWbw_normal.jpg,396296,FFFFFF,252429,666666,True,False,False,False,none
Mon Apr 10 22:23:45 +0000 2023,119810404,119810404,Gjergji Kasneci,Gjergji_,Germany,"Prof. of Resp. Data Science @TU_Muenchen | CTO in financial services, Head of Data Science & Analytics @uni_tue, Sen. Researcher @HPI_DE,  Postdoc @MSFTResearch",False,226,113,13,Thu Mar 04 18:24:48 +0000 2010,875,False,False,1043,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1553071043216031745/FOwhH99W_normal.jpg,https://pbs.twimg.com/profile_images/1553071043216031745/FOwhH99W_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,none
Fri Sep 12 19:43:08 +0000 2014,2757033081,2757033081,Tabea,TabeaGeisler,,,False,3,11,0,Sun Aug 31 12:05:58 +0000 2014,6,False,False,1,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/506050571707891712/RSNwo_m5_normal.jpeg,https://pbs.twimg.com/profile_images/506050571707891712/RSNwo_m5_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Wed Apr 05 23:32:18 +0000 2023,18027886,18027886,Thang Luong,lmthang,United States,"Staff research scientist at Google Brain. Multimodality, DeepRank, NoisyStudent, ELECTRA. PhD @StanfordNLP. Co-founder @vietaiorg & #MeenaBot (now LaMDA/Bard).",False,18492,100,490,Wed Dec 10 19:33:38 +0000 2008,1056,True,False,1581,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/732783728376840192/Saj4mZXV_normal.jpg,https://pbs.twimg.com/profile_images/732783728376840192/Saj4mZXV_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Mon Apr 10 09:29:08 +0000 2023,463939612,463939612,Raj Dabre,prajdabre1,,"Ph.D. NLP/Machine Translation/NLG/Deep Learning
Researcher@NICT, Japan
Visiting Researcher@AI4Bharat
Ex-IIT Bombay
Ex-Kyoto University
#opensource #nlproc #ai",False,745,537,11,Sat Jan 14 17:10:24 +0000 2012,743,False,False,1821,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1613744640280399872/Dh1Aba45_normal.jpg,https://pbs.twimg.com/profile_images/1613744640280399872/Dh1Aba45_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Tue Apr 04 17:09:54 +0000 2023,4040664734,4040664734,Helm,HelmPack,,the package manager for @kubernetesio // now a @CloudNativeFdn graduated project // check out Helm V3 now,False,32739,231,669,Tue Oct 27 23:56:30 +0000 2015,1140,False,False,2021,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1194637392436531201/ZwpNBdmL_normal.jpg,https://pbs.twimg.com/profile_images/1194637392436531201/ZwpNBdmL_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Fri Apr 07 12:34:52 +0000 2023,47281536,47281536,Masataka Goto / 後藤真孝,MasatakaGoto,Japan,"後藤 真孝．産業技術総合研究所（産総研）首席研究員．JST CREST (RecMus)研究代表者．ACT-I研究総括(2022/3まで)．音楽情報処理(https://t.co/EKOSKJ5LyC , https://t.co/1PLlnh2yeI , https://t.co/YazceBrVTb , https://t.co/kW4Hhk9EE8 , Songle Sync等)・歌声情報処理・音インタフェース．",False,2976,6,185,Mon Jun 15 07:05:26 +0000 2009,68,False,False,2385,False,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/832260461907189760/1fd5w6xu_normal.jpg,https://pbs.twimg.com/profile_images/832260461907189760/1fd5w6xu_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,none
Sat Feb 25 01:39:24 +0000 2023,427287247,427287247,Keiichi Tokuda/徳田恵一,KeiichiTokuda,徳田・南角・橋本研究室，李研究室,名古屋工業大学教授．国際音声言語技術研究所代表．情報科学フロンティア研究院院長．Googleより帰国しました．音声合成・歌声合成・統計的機械学習．HTS，Open JTalk，https://t.co/PbhtclC7lt，MMDAgent，「メイ＆タクミ」https://t.co/TrS4aJb0PS．,False,1211,3,27,Sat Dec 03 10:26:36 +0000 2011,0,False,False,1273,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/886481953846734848/WRMF85lo_normal.jpg,https://pbs.twimg.com/profile_images/886481953846734848/WRMF85lo_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Wed Feb 27 23:02:59 +0000 2019,32834433,32834433,HBase,HBase,,The scalable and fail-safe data store.,False,6314,0,315,Sat Apr 18 08:39:44 +0000 2009,2,True,False,450,False,8B542B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1921741692/HBase-Twitter3_normal.png,https://pbs.twimg.com/profile_images/1921741692/HBase-Twitter3_normal.png,9D582E,D9B17E,EADEAA,333333,False,False,False,False,none
Fri Apr 07 16:09:11 +0000 2023,105172742,105172742,Matthias J. Sax,MatthiasJSax,"Reno, NV","American Homeowner | Software Engineer @ConfluentInc | @KafkaStreams & @ksqlDB | @TheASF Committer and PMC member (@ApacheKafka, @ApacheFlink, @ApacheStorm)",False,2911,445,80,Fri Jan 15 15:37:05 +0000 2010,11661,False,False,4540,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1279481323636224001/MvreAc9Z_normal.jpg,https://pbs.twimg.com/profile_images/1279481323636224001/MvreAc9Z_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Wed Sep 08 06:24:30 +0000 2021,19041500,19041500,Apache Hadoop,hadoop,,"Open source software for reliable, distributed, scalable computing.",False,32786,1,1050,Thu Jan 15 22:05:30 +0000 2009,0,False,False,25,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1252505253/elephant_rgb_sq_normal.png,https://pbs.twimg.com/profile_images/1252505253/elephant_rgb_sq_normal.png,0084B4,BDDCAD,DDFFCC,333333,False,False,False,False,none
Tue Apr 11 03:33:15 +0000 2023,949438177,949438177,ちょまど@ゲーム専用アカ作った,chomado,ご依頼は chiyoda.madoka@gmail.com,千代田まどか｜Madoka Chiyoda｜Developer Advocate at Microsoft｜マイクロソフト社員 (米国本社チーム所属)｜松屋が好き｜オタク｜ゲーム廃人｜趣味で #ちょまどゲーム配信 しています(@ChomadoGame)｜発言は所属する企業を代表するものではなく個人のものです,False,92981,787,1471,Thu Nov 15 09:59:48 +0000 2012,251253,True,False,82503,False,EDBDB4,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,http://pbs.twimg.com/profile_images/1539833017740427265/7t0Zek_Q_normal.jpg,https://pbs.twimg.com/profile_images/1539833017740427265/7t0Zek_Q_normal.jpg,CD9D94,FFFFFF,E5507E,362720,True,False,False,False,none
Thu Apr 06 13:17:33 +0000 2023,4927796391,4927796391,TilburgU_TILT,TilburgU_TILT,"Tilburg, Nederland","Tilburg University | TILT | Tilburg Institute for Law, Technology, and Society | Data Science | eHealth | Data Protection | Surveillance | Robotics",False,2485,204,45,Thu Feb 18 13:55:28 +0000 2016,1376,False,False,1275,False,003366,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1255072079994642432/TS0MnAqw_normal.jpg,https://pbs.twimg.com/profile_images/1255072079994642432/TS0MnAqw_normal.jpg,CC9933,000000,000000,000000,False,False,False,False,none
Sun Apr 09 11:46:00 +0000 2023,4316593949,4316593949,AlgorithmWatch,algorithmwatch,Berlin,"We ensure that the use of algorithmic systems benefits the many, not the few!

Join us ⬇",False,19367,78,516,Sun Nov 29 09:32:47 +0000 2015,2258,False,False,3767,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/727024122178486272/5kv8BYZP_normal.jpg,https://pbs.twimg.com/profile_images/727024122178486272/5kv8BYZP_normal.jpg,186476,000000,000000,000000,False,False,False,False,none
Sun Jun 12 06:17:07 +0000 2022,1319991828,1319991828,Yashovardhan,yashovardhan99,"Kolkata, India",Associate Consultant @Microsoft,False,191,576,3,Mon Apr 01 09:43:01 +0000 2013,12034,True,False,1460,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/1500779434357387266/uBoXry88_normal.jpg,https://pbs.twimg.com/profile_images/1500779434357387266/uBoXry88_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,True,True,False,False,none
Fri Apr 07 20:53:20 +0000 2023,4634012489,4634012489,H Hacihabiboglu,hacihabiboglu,"Ankara, Türkiye","Professor of Signal Processing at @METUII, audio researcher, ex-Londoner/Ankaralı, bookaholic, jazz-lover, cyclist, dad. Formerly @UniOfSurrey @kcl_engineering",False,368,467,3,Mon Dec 28 16:29:01 +0000 2015,7586,True,False,2346,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1329715374439411713/RY_KdkBm_normal.jpg,https://pbs.twimg.com/profile_images/1329715374439411713/RY_KdkBm_normal.jpg,FAB81E,000000,000000,000000,False,True,False,False,none
Mon Apr 10 00:00:51 +0000 2023,4539719894,4539719894,"Lucifer0x17 ( 🧱, 🚀)",Lucifer0x17,127.0.0.1,• Co-Lead @PolygonJaipur • MERN Stack Developer • Back End Specialist • Blockchain Enthusiast • Web3.0 • DevOps novice,False,307,408,1,Sat Dec 12 17:26:03 +0000 2015,1876,True,False,1057,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1601110727753809920/FQG27GCc_normal.jpg,https://pbs.twimg.com/profile_images/1601110727753809920/FQG27GCc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,none
Thu Feb 16 10:33:53 +0000 2023,23281347,23281347,Islamic Thought,islamicthought,"Chicago, IL",,False,624294,35,987,Sun Mar 08 05:41:04 +0000 2009,835,True,False,6503,False,000000,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,http://pbs.twimg.com/profile_images/972631888648122368/xlcsz9A__normal.jpg,https://pbs.twimg.com/profile_images/972631888648122368/xlcsz9A__normal.jpg,CF782C,FFFFFF,690726,818A39,False,False,False,False,none
Mon Apr 10 23:34:00 +0000 2023,4836879915,4836879915,Heinz V. Hoenen 🌻,HeinzVHoenen,Switzerland,VISION OF THE FUTURE: #AIEthics #AI #Leadership #SDGs #Innovation #BrainCloudInterface #Robot #MedTech | #NanoTechnology  @nanoappsm 👈|,False,48946,1206,749,Sat Jan 23 00:52:31 +0000 2016,73360,False,False,12230,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1173692544108179456/roQeehMh_normal.jpg,https://pbs.twimg.com/profile_images/1173692544108179456/roQeehMh_normal.jpg,1A237E,000000,000000,000000,False,True,False,False,none
Mon Apr 10 19:34:03 +0000 2023,86039811,86039811,Reza Moallemi,moallemi,,"Senior Software Engineer with a passion for mobile app development. Specializing in #Android, #iOS and #macOS.
Always learning and experimenting with new techs.",False,8638,415,53,Thu Oct 29 10:50:26 +0000 2009,13850,False,False,24915,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1011330703164833792/uLXS3-wn_normal.jpg,https://pbs.twimg.com/profile_images/1011330703164833792/uLXS3-wn_normal.jpg,088253,D3D2CF,E3E2DE,634047,True,True,False,False,regular
Mon Apr 10 13:00:02 +0000 2023,2592325530,2592325530,Neo Smart Economy,Neo_Blockchain,Singapore,The official Twitter feed for #Neo. An Open Network for the Smart Economy $NEO $GAS,False,425005,65,3488,Sat Jun 28 02:51:36 +0000 2014,1022,True,False,2989,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1455425092092051458/OCDuOiZ__normal.png,https://pbs.twimg.com/profile_images/1455425092092051458/OCDuOiZ__normal.png,19CF86,000000,000000,000000,False,False,False,False,none
Mon Apr 10 15:46:43 +0000 2023,2283394740,2283394740,vintagerobot ⓧ,vintagerobot2,Antwerp,"#FX Coffee Tip $FX F(x)Core: fx1xfaas9qf873alzygsdq4dn345ckhznwm78gvh8
#opensea: https://t.co/zMz5lK2NGF…",False,652,1183,0,Thu Jan 09 10:35:26 +0000 2014,6531,False,False,2935,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1600595034449092610/zr1TIaJb_normal.jpg,https://pbs.twimg.com/profile_images/1600595034449092610/zr1TIaJb_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,none
Mon Apr 10 13:10:06 +0000 2023,1046661,1046661,science,science,,"Science and space news from Writers Write's Science, Space & Robots.",False,845113,128,9076,Mon Mar 12 22:00:02 +0000 2007,3,False,False,6820,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1815461229/science_square_normal.jpg,https://pbs.twimg.com/profile_images/1815461229/science_square_normal.jpg,0000FF,87BC44,91DBFF,000000,False,False,False,False,none
Thu Mar 23 07:27:03 +0000 2023,146788342,146788342,Simon Hammann,SimonHammann,Bremen,Persönlicher Referent des Bremer Finanzsenators #grüne #digitalisierung #haushalt #finanzen #rennrad #fotografie Auf Twitter privat,False,101,273,4,Sat May 22 10:05:37 +0000 2010,450,False,False,134,False,B2DFDA,http://abs.twimg.com/images/themes/theme13/bg.gif,https://abs.twimg.com/images/themes/theme13/bg.gif,False,http://pbs.twimg.com/profile_images/1298199883275542528/7pTtgyvs_normal.jpg,https://pbs.twimg.com/profile_images/1298199883275542528/7pTtgyvs_normal.jpg,93A644,EEEEEE,FFFFFF,333333,True,True,False,False,none
Thu Apr 06 20:59:35 +0000 2023,270415962,270415962,iff e.V.,iff_hamburg,Hamburg,"institut für finanzdienstleistungen e.V. (iff) | unabhängiges Forschungsinstitut | Gründung 1987 | Forschung, Beratung, Software und Austauschformate",False,683,388,14,Tue Mar 22 15:42:12 +0000 2011,852,True,False,1743,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/469464607493324801/9J5vKN0X_normal.png,https://pbs.twimg.com/profile_images/469464607493324801/9J5vKN0X_normal.png,1F98C7,C6E2EE,DAECF4,663B12,True,False,False,False,none
Tue Apr 20 15:39:54 +0000 2021,1655173826,1655173826,tbd*,tbd_community,,"tbd* is a million-strong community that connects, educates and inspires people passionate about social impact.",False,4309,446,196,Thu Aug 08 11:24:07 +0000 2013,1447,True,False,2434,False,777777,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/865212160309207040/5qERcahl_normal.jpg,https://pbs.twimg.com/profile_images/865212160309207040/5qERcahl_normal.jpg,111E7A,FFFFFF,DDEEF6,333333,False,False,False,False,none
Thu May 06 10:24:48 +0000 2021,543619923,543619923,Adel A Ababtain,AdelAAbabtain,Dammam-SA ,,False,136,1326,0,Mon Apr 02 16:22:57 +0000 2012,20,False,False,200,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/889243607517024257/U04BUBOs_normal.jpg,https://pbs.twimg.com/profile_images/889243607517024257/U04BUBOs_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,none
Tue Jan 10 09:54:52 +0000 2023,270304274,270304274,Prof Ann Blandford,annblandford,,,False,993,99,17,Tue Mar 22 11:14:39 +0000 2011,5088,False,False,1023,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/794446531604705280/e1P8z7eD_normal.jpg,https://pbs.twimg.com/profile_images/794446531604705280/e1P8z7eD_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Fri Mar 31 15:47:58 +0000 2023,3134517386,3134517386,CSE IITH,cse_iith,,A young dynamic and vibrant CSE department! #ComputerScience #IITH,False,516,18,5,Fri Apr 03 07:19:32 +0000 2015,48,False,False,340,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/584059337741447168/-VteO0X9_normal.jpg,https://pbs.twimg.com/profile_images/584059337741447168/-VteO0X9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,none
Fri Mar 17 16:10:00 +0000 2023,2246523702,2246523702,Jonathan Kelly,domo_mr_roboto,"Toronto, Canada",Associate Professor @ University of Toronto Institute Aerospace Studies @UTIAS and Canada Research Chair in Collaborative Robotics @UofTRobotics - 🤖's rock!,False,1151,620,24,Sun Dec 15 03:01:36 +0000 2013,2613,True,False,731,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1558545464290574336/fAdz5SQB_normal.jpg,https://pbs.twimg.com/profile_images/1558545464290574336/fAdz5SQB_normal.jpg,91D2FA,000000,000000,000000,False,True,False,False,none
